id,title_fa,title_en,link,logo_link,decorated_grade,location,rank,is_recommended_percent,decorated_score,reviews_count
3064,هتل سیتروس واسکادوا ,Citrus Waskaduwa hotel,https://lastsecond.ir/hotels/3064-citrus-waskaduwa,http://cdn.last.upload.ir/v1/hotels/40719088.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i></div>","{'id': 849, 'slug': 'wadduwa', 'title_fa': 'وادووا', 'parent_title': 'سریلانکا', 'parent': {'id': 522, 'slug': 'sri_lanka', 'title_fa': 'سریلانکا'}, 'hotels_count': 1}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3320,هتل هیتون لیلاوایدی پوکت ,Hyton Leelavadee Phuket hotel,https://lastsecond.ir/hotels/3320-hyton-leelavadee-phuket,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 481, 'slug': 'phuket', 'title_fa': 'پوکت', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 162}",35,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3576,هتل سنت رجیس موریس ریزورت,The St Regis Mauritius Resort hotel,https://lastsecond.ir/hotels/3576-the-st-regis-mauritius-resort,http://cdn.last.upload.ir/v1/hotels/15945934.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 668, 'slug': 'mauritius', 'title_fa': 'جزیره موریس', 'parent_title': 'آفریقا', 'parent': {'id': 667, 'slug': 'africa', 'title_fa': 'آفریقا'}, 'hotels_count': 22}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3832,ام دیزاین هتل ات شیملین پرکاسا,M-Design-Hotel-Shamelin-Perkasa,https://lastsecond.ir/hotels/3832-m-design-hotel-shamelin-perkasa,http://cdn.last.upload.ir/2017/05/31/NIFcuLkZ0z4KIPHRihhkfWg4TLo8P8hzAABMkEXQ.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""دو ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 485, 'slug': 'kualalampur', 'title_fa': 'کوالالامپور', 'parent_title': 'مالزی', 'parent': {'id': 484, 'slug': 'malaysia', 'title_fa': 'مالزی'}, 'hotels_count': 89}",42,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
4088,هتل کاسینا,Hotel Kasina,https://lastsecond.ir/hotels/4088-hotel-kasina,http://cdn.last.upload.ir/2017/10/02/ErLmIJVD3M2Y9mpBs7iYbnckTnddWpcpzQQQAAGp.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 602, 'slug': 'belgrade', 'title_fa': 'بلگراد', 'parent_title': 'صربستان', 'parent': {'id': 601, 'slug': 'serbia', 'title_fa': 'صربستان'}, 'hotels_count': 30}",2,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
249,هتل هیلتون کریک دبی,Hilton Dubai Creek hotel,https://lastsecond.ir/hotels/249-hilton-dubai-creek,http://cdn.last.upload.ir/v1/hotels/9301_1212041130008936980_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 474, 'slug': 'dubai', 'title_fa': 'دبی', 'parent_title': 'امارات', 'parent': {'id': 473, 'slug': 'uae', 'title_fa': 'امارات'}, 'hotels_count': 257}",82,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1017,هتل هالیدی ریزورت,Holiday Resort hotel,https://lastsecond.ir/hotels/1017-holiday-resort,http://cdn.last.upload.ir/v1/hotels/47103595.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 477, 'slug': 'pataya', 'title_fa': 'پاتایا', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 155}",52,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1529,هتل سدا آرینا,Seda Arinna hotel,https://lastsecond.ir/hotels/1529-seda-arinna,http://cdn.last.upload.ir/v1/hotels/31784018.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 458, 'slug': 'bodrum', 'title_fa': 'بدروم', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 96}",22,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1785,هتل ناپامرمید,Napa Mermaid hotel,https://lastsecond.ir/hotels/1785-napa-mermaid,http://cdn.last.upload.ir/v1/hotels/5299036.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 631, 'slug': 'ayia_napa', 'title_fa': 'آییا ناپا', 'parent_title': 'قبرس جنوبی', 'parent': {'id': 628, 'slug': 'south_cyprus', 'title_fa': 'قبرس جنوبی'}, 'hotels_count': 19}",2,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2297,هتل لیندا ریزورت,Linda Resort hotel,https://lastsecond.ir/hotels/2297-linda-resort,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 451, 'slug': 'side', 'title_fa': 'سیده', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 34}",7,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2553,هتل هارد راک ,Hard Rock hotel,https://lastsecond.ir/hotels/2553-hard-rock,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 639, 'slug': 'goa', 'title_fa': 'گوا', 'parent_title': 'هند', 'parent': {'id': 634, 'slug': 'india', 'title_fa': 'هند'}, 'hotels_count': 32}",5,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2809,هتل سفایر این باکو,Sapphire Inn Baku hotel,https://lastsecond.ir/hotels/2809-sapphire-inn-baku,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 621, 'slug': 'baku', 'title_fa': 'باکو', 'parent_title': 'آذربایجان', 'parent': {'id': 620, 'slug': 'azerbaijan', 'title_fa': 'آذربایجان'}, 'hotels_count': 80}",12,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3065,هتل گالاداری ,Galadari Srilanka hotel,https://lastsecond.ir/hotels/3065-galadari-srilanka,http://cdn.last.upload.ir/v1/hotels/80043638.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 523, 'slug': 'colombo', 'title_fa': 'کلمبو', 'parent_title': 'سریلانکا', 'parent': {'id': 522, 'slug': 'sri_lanka', 'title_fa': 'سریلانکا'}, 'hotels_count': 13}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3321,هتل پانومپرن پاتونگ,Panomporn Patong hotel,https://lastsecond.ir/hotels/3321-panomporn-patong,https://lastsecond.ir/site/images/placeholder/hotel.svg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""دو ستاره تاپ""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-half-empty orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 481, 'slug': 'phuket', 'title_fa': 'پوکت', 'parent_title': 'تایلند', 'parent': {'id': 476, 'slug': 'thailand', 'title_fa': 'تایلند'}, 'hotels_count': 162}",35,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3577,هتل فور سیزنز ریزورت موریس ات آناهیتا,Four Seasons Resort at Anahita hotel,https://lastsecond.ir/hotels/3577-four-seasons-resort-at-anahita,http://cdn.last.upload.ir/v1/hotels/26892490.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 668, 'slug': 'mauritius', 'title_fa': 'جزیره موریس', 'parent_title': 'آفریقا', 'parent': {'id': 667, 'slug': 'africa', 'title_fa': 'آفریقا'}, 'hotels_count': 22}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
3833,ادسا شانگری لا,Edsa-Shangri-La,https://lastsecond.ir/hotels/3833-edsa-shangri-la,http://cdn.last.upload.ir/2017/05/31/csxMqt4wPUIBwbM1HIQ6vsPDrp0WyJppMrHwxPy0.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 741, 'slug': 'manila', 'title_fa': 'مانیل', 'parent_title': 'فیلیپین', 'parent': {'id': 543, 'slug': 'philippines', 'title_fa': 'فیلیپین'}, 'hotels_count': 3}",1,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
4089,هتل هریتج بلگراد,Hotel Heritage Belgrade,https://lastsecond.ir/hotels/4089-hotel-heritage-belgrade,http://cdn.last.upload.ir/2017/10/02/TlQMOGdqKQ3HtXwjFnpEPfXxgEhVIcLVigaHeZJt.jpeg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 602, 'slug': 'belgrade', 'title_fa': 'بلگراد', 'parent_title': 'صربستان', 'parent': {'id': 601, 'slug': 'serbia', 'title_fa': 'صربستان'}, 'hotels_count': 30}",2,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
250,هتل هیلتون دبی جمیرا,Hilton Dubai Jumeirah hotel,https://lastsecond.ir/hotels/250-hilton-dubai-jumeirah,http://cdn.last.upload.ir/v1/hotels/9386_1212031622008921355_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 474, 'slug': 'dubai', 'title_fa': 'دبی', 'parent_title': 'امارات', 'parent': {'id': 473, 'slug': 'uae', 'title_fa': 'امارات'}, 'hotels_count': 257}",82,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
506,هتل میموزا,Mimosa hotel,https://lastsecond.ir/hotels/506-mimosa,http://cdn.last.upload.ir/v1/hotels/229672_1112141919005106154_STD.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 652, 'slug': 'varna', 'title_fa': 'وارنا', 'parent_title': 'بلغارستان', 'parent': {'id': 651, 'slug': 'bulgaria', 'title_fa': 'بلغارستان'}, 'hotels_count': 48}",15,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1530,هتل اینترمار,Intermar hotel,https://lastsecond.ir/hotels/1530-intermar,http://cdn.last.upload.ir/v1/hotels/23327953.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""سه ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 459, 'slug': 'marmaris', 'title_fa': 'مارماریس', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 59}",16,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
1786,هتل آلیون بیچ ,Alion Beach hotel,https://lastsecond.ir/hotels/1786-alion-beach,http://cdn.last.upload.ir/v1/hotels/44532859.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 631, 'slug': 'ayia_napa', 'title_fa': 'آییا ناپا', 'parent_title': 'قبرس جنوبی', 'parent': {'id': 628, 'slug': 'south_cyprus', 'title_fa': 'قبرس جنوبی'}, 'hotels_count': 19}",2,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2042,هتل پارک ددمان لونت ,Park Dedeman Levent hotel,https://lastsecond.ir/hotels/2042-park-dedeman-levent,http://cdn.last.upload.ir/v1/hotels/50089636.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""چهار ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star-o orange-text""></i></div>","{'id': 456, 'slug': 'istanbul', 'title_fa': 'استانبول', 'parent_title': 'ترکیه', 'parent': {'id': 442, 'slug': 'turkey', 'title_fa': 'ترکیه'}, 'hotels_count': 308}",161,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
2298,هتل لیک ریورساید ,Lake Riverside hotel,https://lastsecond.ir/hotels/2298-lake-riverside,http://cdn.last.upload.ir/v1/hotels/46128347.jpg,"<div class=""d-inline-block ltr hotelGrade"" data-toggle=""tooltip"" data-placement=""left"" title=""پنج ستاره""><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i><i class=""fa fa-star orange-text""></i></div>","{'id': 451, 'slug': 'side', 'title_fa': 'سیده', 'parent_title': 'آنتالیا', 'parent': {'id': 443, 'slug': 'antalya', 'title_fa': 'آنتالیا'}, 'hotels_count': 34}",7,0,"<div class=""hotelScore""><div class=""score"" style=""width: 0%""></div></div>",0
