num_reviews,hotel_name,review_title,review_body,review_date,num_reviews_reviewer,reviewer_name,bubble_rating
"1,653","The Ritz-Carlton, Philadelphia","very nice hotel, professional staff","Very nice hotel in Center City Philadelphia. Professional staff, comfortable rooms with the expected amenities. Very traditional furnishings, so if you want a similarly comfortable hotel with a modern twist, I would recommend Le Meridian around the corner. Still, this is a perfectly fine hotel....","October 21, 2015",77,roadwarriorla,4
"1,653","The Ritz-Carlton, Philadelphia",The Least Ritzy Ritz-Carlton...,"After finding Philly philled up for collegiate Parents' Weekend, my husband and I ended up here as a last resort. While the location is good and the lobby impressive, the room itself was bordering on disgraceful to this venerated brand. I get that it's tough...","November 4, 2015",7,Julieharman,3
"1,653","The Ritz-Carlton, Philadelphia",historically beautiful,We booked a larger room as we were staying for a few days. We ended up with a room that was literally the shape of a box. No corridor to it or anything. We felt very cramped in it and so we called the front...,"November 22, 2015",24,CMcD79,4
"1,653","The Ritz-Carlton, Philadelphia","Wonderful Grand Hotel with Great Rooms, Food, Service and Cocktails","This is truly a grand hotel, lobby modelled after the Pantheon in Rome. After walking a sightseeing all day, we would go in for a cocktail and a complimentary bowl of their housemade popcorn! We stayed in the one bedroom suite which was lovely and...","November 4, 2015",57,Christine F,5
"1,653","The Ritz-Carlton, Philadelphia",Business meeting,"I meetup with a business associate at the lobby and it was worth the wait.
The ambiance was awesome, We ordered coffee and sweets and the service was exceptional. If was the probable the best coffee i ever tasted.","November 20, 2015",20,Armin F,5
"1,653","The Ritz-Carlton, Philadelphia",Welcoming and comfortable!,"Great service, beautiful lobby and rooms. We came in late and were able to order room service which was delivered promptly, food was hot and delicious. Very well located with a stunning view of the Philadelphia City Hall across the street. Staff was eager to...","November 14, 2015",49,Helena J,5
"1,653","The Ritz-Carlton, Philadelphia","Wonderful hotel, centrally located!","Stayed here back in September for a few nights while in town for a concert. It was actually less expensive than staying at a much lower quality hotel right next to the stadium, so we decided to splurge! Well worth it, service was wonderful, the...","November 13, 2015",52,Mary A,5
396,Courtyard Philadelphia Airport,Great value for the price!,"We stayed at the Courtyard on July 19, 2003 after a late flight into the Philadelphia Airport. We booked the room through priceline and got a great deal on the room.The front desk was very polite and fast b/c she knew we were tired and...","October 25, 2003",53,nfahey,4
396,Courtyard Philadelphia Airport,Fine if you are going to Philadelphia just for the airport...,"We booked the Courtyard at the last minute for a trip to Philadelphia to see a Phillies game, and while the hotel was a fine place to stay if you were waiting for a flight at the airport, I would not reccommend it for any...","April 27, 2007",82,wandermom321,4
396,Courtyard Philadelphia Airport,New Years Eve Relaxation Time,"I had a wonderful time at the Courtyard. I stayed for the weekend of New Years. The room looked clean, but I found a used wash rag under the bed. When I complained to management they apologized, and took money off of my bill. My...","January 2, 2007",9,BygGyrlzRSexy2,4
396,Courtyard Philadelphia Airport,Night before flight,I stayed at this hotel the night before my last flight. I also used the parking for the trip. One week is $60 which is less than most of the other parking lots. The hotel is very clean. The night I stayed there was an...,"December 2, 2017",25,shawruff,4
396,Courtyard Philadelphia Airport,Nice Stay,"This hotel is very freshly renovated so our room was beautiful and cozy. The hotel staff is pretty friendly and their shuttle service will take you to the airport and the nearby train stop, which we utilized many times. There is nothing exciting in walking...","December 16, 2006",10,gari417,4
396,Courtyard Philadelphia Airport,No Complementary Breakfast...No Not Here!,"This was a beautiful hotel. Very boutique-ish, but what was very disappointing is, unlike most Marriott properties, this chain does not offer free breakfast, yet it does have a bistro on site which is fairly expensive.
The rooms were extremely clean and very modern. But...","November 19, 2017",16,jrenzy,4
396,Courtyard Philadelphia Airport,Not a bad thing to say,"Stayed here for 2 nights over a weekend in October while attending 2 concerts at the nearby Wachovia Center.
Check in was smooth and speedy, staff appeared friendly from the start. Lobby was clean and spacious, our room was 404 and easy to find.
Room...","October 8, 2007",70,broooce,5
396,Courtyard Philadelphia Airport,Okay for the price,"As far as Courtyards go, I expected a bit more, especially for a Marriott propery. The room was a good size and there was free internet. The internet did take about 5 minutes to detect my connection, which caused me some concern at first,, but...","May 29, 2006",13,tam0126,3
396,Courtyard Philadelphia Airport,"OK Location, Great Service","We were stuck at this airport-area hotel because we booked too late to find one in Center City; we needed to commute daily to the Convention Center (8 miles away). Luckily, a staff member suggested taking the free hotel shuttle to the Eastwick station, then...","November 10, 2006",2,desilibrarian,4
396,Courtyard Philadelphia Airport,Preflight Overnight,"This hotel is very convenient to the Philadelphia Airport. Service, across the board is outstanding. Rooms are clean and spacious. Extended parking is available at $10.00 per day, a little pricy. There is a pool and exercise facility that are very nice.","November 10, 2017",130,gfm1118,5
396,Courtyard Philadelphia Airport,A real find!,"I'm at the end of a five-day stay at the Courtyard Marriott Phila. Airport. Hotels in Philly commonly have lots of problems -- high prices, poor service, bad maintenance, lousy management -- so this hotel was a BIG surprise.
There was a lot of thought...","October 4, 2007",51,FoodWallah,5
396,Courtyard Philadelphia Airport,Be Aware of Shuttle and Restaurant Times,"If you are choosing this hotel because of its amenities, please be aware that its shuttle DOES NOT run 24 hours per day. It begins at 5AM and runs every 45 minutes thereafter. Also, its restaurant is only open on weekdays. I chose this hotel...","December 18, 2005",1,A TripAdvisor Member,2
396,Courtyard Philadelphia Airport,Good Hotel,"This hotel is in a hotel complex area, with nothing nearby, but if you are staying for a night to attend an event at the Wachovia Center or catch a flight, this is a great place to stay. The staff was friendly-almost like they were...","July 24, 2006",2,seahorse528,4
396,Courtyard Philadelphia Airport,Stay from Hell,We checked in and thought we had the perfect hotel. I am a frequent traveler for business and use many of the Marriott hotels. This one started out nicely but ended with my wife and I getting no sleep before flying out. A party was...,"June 16, 2009",4,vlamer,1
396,Courtyard Philadelphia Airport,Ugh coffee,"An excellent rating but a negative title? What gives? Because everything was great except their restaurant coffee. Too strong, too Starbucks. Even their version of Earl Gray tea was served weird, with an accompanying herbal tea bag that ruined the Earl Gray flavor and curdled...","November 4, 2017",352,fisherdoc,5
396,Courtyard Philadelphia Airport,Great Airport Hotel,"We went to Philly for a long weekend to celebrate a birthday. Many of the downtown hotels were full and the ones that weren't were ridiculously expensive. Having never been to Philly before, we were worried about finding our way to downtown from an airport...","September 17, 2007",120,ljk73,4
396,Courtyard Philadelphia Airport,Fantastic for my purpose,"I stayed here because I needed to make an early morning flight, and didn't want to be scurrying to the airport during morning traffic. Boy was I impressed! I turned in my rental car just outside the hotel and walked across a parking lot to...","August 26, 2008",9,jas7437,4
396,Courtyard Philadelphia Airport,Surprisingly quiet and clean,"Decent alternative to staying in downtown Philadelphia, even for tourists. Saves a bit of money and parking is free. It is about a 15-minute drive into the city, and day parking on weekends is cheap, and in some cases free. It is certainly less than...","August 20, 2005",30,swpswp,3
396,Courtyard Philadelphia Airport,Perfect if you need a place near Airport,"The Hotel is pretty Good, typical Marriott Courtyard, Clean neat room. No frills, this one is one of the closest to the Philly Airport, they offer Free Shuttle for pick up & Drop. At the lobby you can enjoy good French vanilla Coffee, use their...","June 7, 2009",98,MJX,3
