brand,features,model,number,url,year
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Podgrzewane lusterka boczne,Światła przeciwmgielne,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Komputer pokładowy,Podgrzewane przednie siedzenia,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Klimatyzacja automatyczna,MP3,Poduszki boczne przednie,Tapicerka welurowa",Seria 3,791559702,https://www.otomoto.pl/oferta/bmw-seria-3-318i-129km-182tys-km-z-niemiec-xenon-pdc-tempomat-oplacony-ID6D8nuw.html,2007
Ford,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo USB,Komputer pokładowy,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik deszczu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Isofix,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła przeciwmgielne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,MP3,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Tapicerka welurowa",Kuga,603747137,https://www.otomoto.pl/oferta/ford-kuga-1-6-benz-150km-klimatronic-tylko-52-tys-km-niepowtarzalny-stan-ID6CW80G.html,2015
Opel,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo USB,Klimatyzacja automatyczna,Nawigacja GPS,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła LED,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Czujnik zmierzchu,Elektryczne szyby tylne,Hak,Komputer pokładowy,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Światła przeciwmgielne,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Isofix,Kurtyny powietrzne,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Tapicerka welurowa",Insignia,666555744,https://www.otomoto.pl/oferta/opel-insignia-lift-benzyna-turbo-mapa-180km-nowe-lpg-raty-zamiana-ID6D9pY8.html,2014
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Kamera cofania,Komputer pokładowy,Nawigacja GPS,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Relingi dachowe,Światła do jazdy dziennej,Tapicerka skórzana,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik martwego pola,Czujniki parkowania tylne,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,System Start-Stop,Światła LED,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujnik zmierzchu,Dach panoramiczny,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Podgrzewane lusterka boczne,Poduszki boczne przednie,Regulowane zawieszenie,Szyberdach,Światła przeciwmgielne,Wielofunkcyjna kierownica",X5,606134525,https://www.otomoto.pl/oferta/bmw-x5-dostepny-od-reki-pneumatyka-szklany-dach-ID6CsGD1.html,2020
Audi,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,MP3,Podgrzewane lusterka boczne,Relingi dachowe,Światła Xenonowe,Tempomat aktywny,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujniki parkowania tylne,Gniazdo SD,Komputer pokładowy,Nawigacja GPS,Podgrzewane przednie siedzenia,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,ASR (kontrola trakcji),Elektryczne szyby tylne,Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Poduszki boczne przednie,Światła przeciwmgielne,Tempomat,Zmieniarka CD",A4,502044494,https://www.otomoto.pl/oferta/audi-a4-audi-a4-avant-3-0-s-line-full-2007-2008-okazja-ID6CTfLi.html,2007
Nissan,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Klimatyzacja manualna,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Komputer pokładowy,Centralny zamek,Immobilizer,Radio fabryczne,Isofix,Wielofunkcyjna kierownica",Micra,663059245,https://www.otomoto.pl/oferta/nissan-micra-60-tys-km-1-2-b-80-km-salon-polska-od-i-wl-ID6D9hU8.html,2011
Nissan,"ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Komputer pokładowy,Nawigacja GPS,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła LED,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Asystent pasa ruchu,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Kurtyny powietrzne,Ogranicznik prędkości,Podgrzewane tylne siedzenia,Przyciemniane szyby,Światła przeciwmgielne,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,MP3,Podgrzewana przednia szyba,Poduszki boczne przednie,Światła do jazdy dziennej,Tapicerka welurowa",Leaf,570990091,https://www.otomoto.pl/oferta/nissan-leaf-od-dilera-fv23-40-kwh-propilot-n-connecta-ID6CM0dJ.html,2018
Mercedes-Benz,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Isofix,Komputer pokładowy,Poduszki boczne przednie,Tapicerka welurowa,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Czujnik martwego pola,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Podgrzewane lusterka boczne,Poduszki boczne tylne,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo AUX,HUD (wyświetlacz przezierny),Klimatyzacja dwustrefowa,Poduszka powietrzna chroniąca kolana,Światła przeciwmgielne,Wielofunkcyjna kierownica",Klasa C,662811367,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-c200-kompressor-lift-1-8-benzyna-163km-manual-oryginalny-przebieg-ID6D9n9A.html,2005
Škoda,Hak,Octavia,799796554,https://www.otomoto.pl/oferta/skoda-octavia-ID6D1ydE.html,2009
Nissan,"ABS,Elektryczne szyby przednie,Poduszka powietrzna pasażera,Alarm,Komputer pokładowy,CD,Immobilizer,Radio fabryczne,Isofix,Wielofunkcyjna kierownica,Centralny zamek,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Klimatyzacja manualna",Micra,663059245,https://www.otomoto.pl/oferta/nissan-micra-lift-1-2-b-80-km-salon-polska-serwis-aso-nissan-od-i-wl-ID6D9hWx.html,2013
Seat,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne tylne,Światła przeciwmgielne,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Bluetooth,Czujniki parkowania tylne,Elektryczne szyby tylne,Hak,Klimatyzacja dwustrefowa,MP3,Podgrzewane tylne siedzenia,Przyciemniane szyby,Tapicerka skórzana,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Czujnik deszczu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Ogranicznik prędkości,Poduszki boczne przednie,Relingi dachowe,Tempomat",Altea XL,509856586,https://www.otomoto.pl/oferta/seat-altea-xl-z-belgi-klimatronik-skora-pdc-bxe-bez-fapa-oryg-lakier-mega-stan-ID6D8Osk.html,2009
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,Elektrycznie ustawiane fotele,Gniazdo USB,Kamera cofania,Komputer pokładowy,MP3,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Światła Xenonowe,Tempomat aktywny,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),HUD (wyświetlacz przezierny),Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewane lusterka boczne,Poduszki boczne przednie,System Start-Stop,Światła LED,Tapicerka skórzana,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Odtwarzacz DVD,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Szyberdach,Światła przeciwmgielne,Tempomat",Seria 4,511990853,https://www.otomoto.pl/oferta/bmw-seria-4-430i-xdrive-2017-pakiet-i-hamulce-m-max-konfiguracja-ID6D9nbv.html,2017
Dodge,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Hak,Klimatyzacja dwustrefowa,Nawigacja GPS,Podgrzewane lusterka boczne,Poduszki boczne przednie,Regulowane zawieszenie,Światła przeciwmgielne,Tempomat,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektryczne szyby tylne,Gniazdo AUX,Kamera cofania,Komputer pokładowy,Odtwarzacz DVD,Podgrzewane przednie siedzenia,Poduszki boczne tylne,System Start-Stop,Światła Xenonowe,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrycznie ustawiane fotele,Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewana przednia szyba,Podgrzewane tylne siedzenia,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana",RAM,519359438,https://www.otomoto.pl/oferta/dodge-ram-sprzedam-dodge-ram-rebel-5-7-hemi-bardzo-bogate-wyposazenie-ID6D5SE9.html,2015
Mercedes-Benz,,CLS,223127000,https://www.otomoto.pl/oferta/mercedes-benz-cls-mercedes-benz-warszawa-cls-450-4matic-coupe-amg-designo-hak-wyprzedaz-ID6D6kBv.html,2019
Mercedes-Benz,"ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Gniazdo SD,Kamera cofania,Komputer pokładowy,MP3,Ogrzewanie postojowe,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Szyberdach,Światła przeciwmgielne,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewana przednia szyba,Poduszka powietrzna chroniąca kolana,Przyciemniane szyby,Światła do jazdy dziennej,Tapicerka skórzana,Wielofunkcyjna kierownica,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Bluetooth,Czujnik zmierzchu,Dach panoramiczny,Elektryczne szyby tylne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Ogranicznik prędkości,Podgrzewane lusterka boczne,Poduszki boczne przednie,System Start-Stop,Światła LED,Tempomat",Klasa E,507961805,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-ID6CL8Mn.html,2018
Mercedes-Benz,,Citan,690070707,https://www.otomoto.pl/oferta/mercedes-benz-citan-111cdi-grzany-f-klimatronik-panorama-bluetooth-s-pl-fv23-ID6D5BQT.html,2017
Audi,"Alufelgi,Centralny zamek,Wielofunkcyjna kierownica,Kurtyny powietrzne,Poduszka powietrzna pasażera,System Start-Stop,Światła LED,Czujnik deszczu,Czujniki parkowania przednie,Elektryczne szyby przednie,ESP (stabilizacja toru jazdy),Immobilizer,Łopatki zmiany biegów,Podgrzewane przednie siedzenia,Światła przeciwmgielne,Alarm,Elektrycznie ustawiane lusterka,Klimatyzacja automatyczna,Podgrzewane lusterka boczne,Relingi dachowe,Wspomaganie kierownicy,ABS,Czujnik martwego pola,Elektrochromatyczne lusterka boczne,Elektryczne szyby tylne,Gniazdo USB,Kamera cofania,Nawigacja GPS,Radio fabryczne,Tempomat aktywny,Bluetooth,Isofix,Komputer pokładowy,Poduszka powietrzna kierowcy,Światła do jazdy dziennej,Czujniki parkowania tylne,Asystent pasa ruchu,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Elektrycznie ustawiane fotele,HUD (wyświetlacz przezierny),Klimatyzacja czterostrefowa,Podgrzewana przednia szyba,Tapicerka skórzana",A6,608613290,https://www.otomoto.pl/oferta/audi-a6-3-0-tdi-286km-salonpl-bez-przebiegu-bardzo-bogate-wyposazenie-fv23-ID6D1hfA.html,2018
Opel,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alarm,Czujnik deszczu,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Klimatyzacja automatyczna,Kurtyny powietrzne,Odtwarzacz DVD,Relingi dachowe,Światła Xenonowe,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja dwustrefowa,MP3,Podgrzewane lusterka boczne,Światła do jazdy dziennej,Tempomat,Centralny zamek,Immobilizer,Radio fabryczne,Bluetooth,Czujniki parkowania przednie,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Nawigacja GPS,Poduszki boczne przednie,Światła przeciwmgielne,Wielofunkcyjna kierownica",Insignia,662281236,https://www.otomoto.pl/oferta/opel-insignia-2-0cdti-170-at6-bixenon-navi-11-2017r-46000-vat-ID6CLAXK.html,2017
Opel,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alarm,Czujnik zmierzchu,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Klimatyzacja automatyczna,Kurtyny powietrzne,Poduszki boczne przednie,Światła przeciwmgielne,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo USB,Klimatyzacja dwustrefowa,MP3,Relingi dachowe,Światła Xenonowe,Centralny zamek,Immobilizer,Radio fabryczne,Bluetooth,Czujniki parkowania tylne,ESP (stabilizacja toru jazdy),Isofix,Komputer pokładowy,Podgrzewane lusterka boczne,Światła do jazdy dziennej,Tempomat",Insignia,662281236,https://www.otomoto.pl/oferta/opel-insignia-1-6cdti-136km-edition-bixenon-tylko-57tys-km-43500-vat-ID6CCgJu.html,2016
Honda,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Odtwarzacz DVD,Podgrzewane przednie siedzenia,Światła LED,Tapicerka welurowa,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent pasa ruchu,Czujnik martwego pola,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,MP3,Ogranicznik prędkości,Przyciemniane szyby,Światła przeciwmgielne,Tempomat aktywny,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewane lusterka boczne,System Start-Stop,Światła Xenonowe,Wielofunkcyjna kierownica",Civic,512916666,https://www.otomoto.pl/oferta/honda-civic-honda-civic-x-1-0-vtec-turbo-brutto-gwarancja-ID6CPS30.html,2017
BMW,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alarm,Czujnik zmierzchu,Dach panoramiczny,Elektryczne szyby tylne,Isofix,Komputer pokładowy,Odtwarzacz DVD,Podgrzewane tylne siedzenia,Przyciemniane szyby,Światła Xenonowe,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Czujniki parkowania przednie,Elektrochromatyczne lusterka boczne,Elektrycznie ustawiane fotele,Klimatyzacja automatyczna,Kurtyny powietrzne,Podgrzewane lusterka boczne,Poduszki boczne przednie,Relingi dachowe,Tapicerka skórzana,Zmieniarka CD,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Czujnik deszczu,Czujniki parkowania tylne,Elektrochromatyczne lusterko wsteczne,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Nawigacja GPS,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła przeciwmgielne,Tempomat",X5,668244095,https://www.otomoto.pl/oferta/bmw-x5-3-0d-sport-pakiet-dynamic-xenon-skory-panorama-dsp-navi-bezwypadkowa-ID6D8MRU.html,2005
Audi,"ABS,Centralny zamek,Wielofunkcyjna kierownica,Podgrzewane lusterka boczne,Poduszki boczne przednie,Wspomaganie kierownicy,ASR (kontrola trakcji),CD,Elektrochromatyczne lusterko wsteczne,Elektrycznie ustawiane fotele,Immobilizer,Nawigacja GPS,Tapicerka skórzana,Gniazdo AUX,Alufelgi,Elektrycznie ustawiane lusterka,Komputer pokładowy,Poduszka powietrzna kierowcy,System Start-Stop,Czujniki parkowania tylne,Czujnik deszczu,Czujnik zmierzchu,Elektryczne szyby przednie,ESP (stabilizacja toru jazdy),Klimatyzacja dwustrefowa,Podgrzewane przednie siedzenia,Światła do jazdy dziennej,Alarm,Isofix,Światła Xenonowe,Poduszka powietrzna pasażera,Tempomat,Światła LED,Bluetooth,Czujniki parkowania przednie,Elektryczne szyby tylne,Gniazdo SD,MP3,Radio fabryczne,Światła przeciwmgielne",A6,608613290,https://www.otomoto.pl/oferta/audi-a6-2-0-tfsi-dsg-252-km-1-wl-aso-el-fotele-skora-navi-drive-select-ID6D1hfn.html,2015
Volkswagen,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alufelgi,Klimatyzacja automatyczna,Przyciemniane szyby,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,ASR (kontrola trakcji),Podgrzewane lusterka boczne,Światła przeciwmgielne,Centralny zamek,Immobilizer,Wspomaganie kierownicy,ESP (stabilizacja toru jazdy),Poduszki boczne przednie",Passat,881572933,https://www.otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-b5-fl-1-9-tdi-automat-bez-dpf-2004-org-przebieg-ID6D5D2d.html,2004
Mitsubishi,"ABS,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Klimatyzacja manualna,Przyciemniane szyby,CD,Poduszka powietrzna pasażera,Alufelgi,MP3,Światła do jazdy dziennej,Centralny zamek,Radio fabryczne,Hak,Podgrzewane lusterka boczne,Tapicerka skórzana",Pajero,503534001,https://www.otomoto.pl/oferta/mitsubishi-pajero-ID6D8g6J.html,2006
Dodge,"ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Alarm,Elektryczne szyby tylne,Gniazdo USB,Kamera cofania,Kurtyny powietrzne,Odtwarzacz DVD,Poduszki boczne tylne,Światła do jazdy dziennej,Tuner TV,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Gniazdo AUX,Hak,Klimatyzacja manualna,MP3,Podgrzewane lusterka boczne,Przyciemniane szyby,Światła LED,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Wspomaganie kierownicy,Bluetooth,Gniazdo SD,Isofix,Komputer pokładowy,Nawigacja GPS,Poduszki boczne przednie,Radio niefabryczne,Tempomat",RAM,502493937,https://www.otomoto.pl/oferta/dodge-ram-dodge-ram-2500-pickup-1500-ID6D8Onf.html,2007
Mercedes-Benz,"ABS,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alarm,Asystent parkowania,Czujnik zmierzchu,Elektrochromatyczne lusterka boczne,ESP (stabilizacja toru jazdy),Gniazdo USB,Klimatyzacja automatyczna,Kurtyny powietrzne,Nawigacja GPS,Podgrzewane przednie siedzenia,Poduszki boczne tylne,Światła LED,Wielofunkcyjna kierownica,Centralny zamek,Immobilizer,Radio fabryczne,Alufelgi,Bluetooth,Czujniki parkowania przednie,Elektrochromatyczne lusterko wsteczne,Gniazdo AUX,Isofix,Klimatyzacja dwustrefowa,Łopatki zmiany biegów,Ogranicznik prędkości,Poduszka powietrzna chroniąca kolana,System Start-Stop,Tapicerka skórzana,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,ASR (kontrola trakcji),Czujnik deszczu,Czujniki parkowania tylne,Elektryczne szyby tylne,Gniazdo SD,Kamera cofania,Komputer pokładowy,MP3,Podgrzewane lusterka boczne,Poduszki boczne przednie,Światła do jazdy dziennej,Tempomat",Klasa C,459052526,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-rata-msc-od-1399-netto-msc-lift-2xamg-multibeam-f-vat23-aso-ID6D3Kq0.html,2019
